Date,Symbol,Sector,Close,Open,High,Low,Volume,Turnover_Cr,Daily_Return,MA_20,MA_50,MA_200,Volatility_20d,RSI,52W_High,52W_Low,PE_Ratio,Dividend_Yield,Market_Cap_Cr,Year,Month,Quarter
2023-07-28,TCS,IT,3153.78,3134.11,3160.57,3088.07,9570934662,3018462.23,0.0038,3176.93,3173.57,,0.011,42.84,,,31.2,1.8,1153101,2023,7,2023Q3
2023-07-31,TCS,IT,3164.13,3133.97,3170.3,3114.3,7352037054,2326280.1,0.0033,3175.17,3174.73,,0.01042,47.46,,,31.2,1.8,1156885,2023,7,2023Q3
2023-08-01,TCS,IT,3177.97,3169.72,3213.23,3140.7,3089314662,981774.93,0.0044,3173.9,3176.43,,0.01047,50.63,,,31.2,1.8,1161945,2023,8,2023Q3
2023-08-02,TCS,IT,3154.94,3181.2,3206.56,3149.65,2019192582,637043.14,-0.0072,3173.33,3177.88,,0.01027,43.46,,,31.2,1.8,1153525,2023,8,2023Q3
2023-08-03,TCS,IT,3164.64,3138.86,3171.73,3115.56,1835021966,580718.39,0.0031,3172.33,3180.06,,0.01021,50.54,,,31.2,1.8,1157072,2023,8,2023Q3
2023-08-04,TCS,IT,3176.56,3178.47,3206.88,3162.77,5059682291,1607238.44,0.0038,3173.5,3182.57,,0.00998,50.88,,,31.2,1.8,1161430,2023,8,2023Q3
2023-08-07,TCS,IT,3152.31,3192.58,3218.43,3115.25,3219699585,1014949.12,-0.0076,3170.6,3184.28,,0.0092,39.52,,,31.2,1.8,1152563,2023,8,2023Q3
2023-08-08,TCS,IT,3221.12,3145.21,3230.82,3137.78,5196175555,1673750.5,0.0218,3172.49,3186.01,,0.01031,58.85,,,31.2,1.8,1177722,2023,8,2023Q3
2023-08-09,TCS,IT,3239.88,3232.39,3260.87,3215.23,9841458549,3188514.47,0.0058,3175.82,3187.97,,0.01033,60.14,,,31.2,1.8,1184581,2023,8,2023Q3
2023-08-10,TCS,IT,3197.81,3234.31,3251.11,3179.28,2223979086,711186.26,-0.013,3175.51,3188.87,,0.01058,52.22,,,31.2,1.8,1169199,2023,8,2023Q3
2023-08-11,TCS,IT,3223.11,3199.55,3243.02,3184.54,1767242319,569601.64,0.0079,3178.62,3190.31,,0.01023,51.65,,,31.2,1.8,1178450,2023,8,2023Q3
2023-08-14,TCS,IT,3189.08,3215.03,3243.62,3178.97,3599408618,1147880.2,-0.0106,3179.55,3192.4,,0.01054,52.98,,,31.2,1.8,1166007,2023,8,2023Q3
2023-08-15,TCS,IT,3219.07,3210.26,3268.89,3198.62,5794268548,1865215.61,0.0094,3179.54,3195.07,,0.01017,64.13,,,31.2,1.8,1176972,2023,8,2023Q3
2023-08-16,TCS,IT,3263.06,3216.21,3264.88,3193.19,2042673107,666536.49,0.0137,3184.57,3198.56,,0.00971,66.47,,,31.2,1.8,1193056,2023,8,2023Q3
2023-08-17,TCS,IT,3234.25,3264.3,3281.01,3210.92,3326104539,1075745.36,-0.0088,3187.76,3199.69,,0.00998,60.45,,,31.2,1.8,1182523,2023,8,2023Q3
2023-08-18,TCS,IT,3271.2,3227.58,3297.43,3183.98,6485126165,2121414.47,0.0114,3192.26,3201.68,,0.01023,63.01,,,31.2,1.8,1196032,2023,8,2023Q3
2023-08-21,TCS,IT,3287.98,3289.47,3318.46,3245.28,1444915038,475085.17,0.0051,3196.11,3203.75,,0.01011,63.27,,,31.2,1.8,1202168,2023,8,2023Q3
2023-08-22,TCS,IT,3320.22,3306.59,3353.42,3282.32,3677188342,1220907.43,0.0098,3203.74,3206.47,,0.00965,69.51,,,31.2,1.8,1213955,2023,8,2023Q3
2023-08-23,TCS,IT,3393.89,3336.47,3435.03,3290.55,2495372197,846901.87,0.0222,3217.34,3211.47,,0.00976,73.51,,,31.2,1.8,1240891,2023,8,2023Q3
2023-08-24,TCS,IT,3385.94,3403.63,3436.79,3336.43,3478383719,1177759.86,-0.0023,3229.55,3215.46,,0.00986,71.65,,,31.2,1.8,1237984,2023,8,2023Q3
2023-08-25,TCS,IT,3358.59,3379.59,3403.07,3333.93,4661706521,1565676.09,-0.0081,3239.79,3218.34,,0.01021,71.19,,,31.2,1.8,1227984,2023,8,2023Q3
2023-08-28,TCS,IT,3326.33,3366.93,3385.39,3305.95,3650607879,1214312.65,-0.0096,3247.9,3219.96,,0.0106,61.69,,,31.2,1.8,1216189,2023,8,2023Q3
2023-08-29,TCS,IT,3297.15,3326.26,3330.29,3277.92,1972650837,650412.57,-0.0088,3253.86,3221.63,,0.01089,56.22,,,31.2,1.8,1205520,2023,8,2023Q3
2023-08-30,TCS,IT,3295.7,3310.13,3328.76,3268.35,2544327503,838534.02,-0.0004,3260.89,3222.22,,0.01069,61.65,,,31.2,1.8,1204990,2023,8,2023Q3
2023-08-31,TCS,IT,3309.92,3306.73,3334.6,3290.36,6671107794,2208083.31,0.0043,3268.16,3224.09,,0.0107,60.62,,,31.2,1.8,1210190,2023,8,2023Q3
2023-09-01,TCS,IT,3321.77,3303.47,3369.96,3268.68,3853400052,1280010.87,0.0036,3275.42,3225.74,,0.0107,67.16,,,31.2,1.8,1214522,2023,9,2023Q3
2023-09-04,TCS,IT,3354.54,3331.22,3372.18,3309.68,4976112709,1669256.91,0.0099,3285.53,3226.39,,0.01057,67.39,,,31.2,1.8,1226504,2023,9,2023Q3
2023-09-05,TCS,IT,3356.5,3361.4,3373.02,3337.44,3704828975,1243525.85,0.0006,3292.3,3227.79,,0.00962,63.45,,,31.2,1.8,1227220,2023,9,2023Q3
2023-09-06,TCS,IT,3413.76,3328.57,3418.22,3300.0,4899080214,1672428.41,0.0171,3300.99,3230.73,,0.01016,73.88,,,31.2,1.8,1248156,2023,9,2023Q3
2023-09-07,TCS,IT,3405.02,3421.96,3436.77,3396.16,2681607416,913092.69,-0.0026,3311.35,3233.39,,0.00957,69.24,,,31.2,1.8,1244960,2023,9,2023Q3
2023-09-08,TCS,IT,3513.22,3400.61,3517.53,3392.82,2227174225,782455.3,0.0318,3325.86,3238.56,,0.01149,75.65,,,31.2,1.8,1284521,2023,9,2023Q3
2023-09-11,TCS,IT,3539.77,3503.88,3579.05,3444.6,4789079874,1695224.13,0.0076,3343.39,3245.37,,0.01095,75.33,,,31.2,1.8,1294228,2023,9,2023Q3
2023-09-12,TCS,IT,3507.07,3530.82,3563.21,3501.21,5744118416,2014502.54,-0.0092,3357.79,3251.45,,0.01136,64.42,,,31.2,1.8,1282272,2023,9,2023Q3
2023-09-13,TCS,IT,3466.25,3505.65,3538.9,3451.46,2069586412,717370.39,-0.0116,3367.95,3257.45,,0.01167,59.44,,,31.2,1.8,1267348,2023,9,2023Q3
2023-09-14,TCS,IT,3486.79,3471.24,3501.32,3462.44,2451051304,854630.12,0.0059,3380.58,3263.49,,0.01134,65.32,,,31.2,1.8,1274858,2023,9,2023Q3
2023-09-15,TCS,IT,3479.48,3472.51,3521.8,3471.88,3012819128,1048304.39,-0.0021,3390.99,3270.02,,0.01127,69.46,,,31.2,1.8,1272185,2023,9,2023Q3
2023-09-18,TCS,IT,3509.3,3481.46,3523.19,3476.29,7347805847,2578565.51,0.0086,3402.06,3276.0,,0.01133,76.91,,,31.2,1.8,1283088,2023,9,2023Q3
2023-09-19,TCS,IT,3529.72,3515.37,3538.03,3506.32,4332120606,1529117.27,0.0058,3412.54,3282.92,,0.01124,78.32,,,31.2,1.8,1290554,2023,9,2023Q3
2023-09-20,TCS,IT,3528.35,3549.43,3564.42,3526.21,1686146970,594931.67,-0.0004,3419.26,3290.03,,0.01032,77.28,,,31.2,1.8,1290053,2023,9,2023Q3
2023-09-21,TCS,IT,3496.16,3516.95,3531.22,3488.53,3120514981,1090981.97,-0.0091,3424.77,3295.87,,0.01058,70.73,,,31.2,1.8,1278284,2023,9,2023Q3
2023-09-22,TCS,IT,3438.12,3492.49,3539.11,3398.42,2890848518,993908.41,-0.0166,3428.75,3301.41,,0.01115,59.37,,,31.2,1.8,1257063,2023,9,2023Q3
2023-09-25,TCS,IT,3422.25,3440.82,3477.38,3361.84,1818213933,622238.26,-0.0046,3433.54,3306.45,,0.01095,57.15,,,31.2,1.8,1251260,2023,9,2023Q3
2023-09-26,TCS,IT,3457.15,3434.03,3459.29,3419.03,3102143994,1072457.71,0.0102,3441.54,3311.21,,0.01083,54.96,,,31.2,1.8,1264020,2023,9,2023Q3
2023-09-27,TCS,IT,3467.07,3453.99,3509.05,3429.94,2827719968,980390.31,0.0029,3450.11,3317.3,,0.01081,57.07,,,31.2,1.8,1267647,2023,9,2023Q3
2023-09-28,TCS,IT,3419.93,3479.54,3496.61,3413.94,2728284927,933054.35,-0.0136,3455.61,3322.29,,0.01139,37.65,,,31.2,1.8,1250412,2023,9,2023Q3
2023-09-29,TCS,IT,3428.15,3400.05,3445.78,3397.95,2666585348,914145.46,0.0024,3460.93,3327.23,,0.01138,34.47,,,31.2,1.8,1253417,2023,9,2023Q3
2023-10-02,TCS,IT,3444.66,3415.26,3491.55,3370.94,6822228760,2350025.85,0.0048,3465.44,3331.9,,0.01124,40.9,,,31.2,1.8,1259454,2023,10,2023Q4
2023-10-03,TCS,IT,3411.8,3448.26,3478.83,3358.54,2725461806,929873.06,-0.0095,3468.2,3336.78,,0.0115,41.88,,,31.2,1.8,1247439,2023,10,2023Q4
2023-10-04,TCS,IT,3419.24,3397.36,3464.68,3376.35,3351221714,1145863.13,0.0022,3468.48,3342.73,,0.01086,39.51,,,31.2,1.8,1250160,2023,10,2023Q4
2023-10-05,TCS,IT,3423.0,3407.19,3445.69,3407.18,3174363328,1086584.57,0.0011,3469.37,3348.35,,0.01085,41.13,,,31.2,1.8,1251534,2023,10,2023Q4
2023-10-06,TCS,IT,3380.39,3417.58,3435.7,3375.08,2539535059,858461.89,-0.0124,3462.73,3352.89,3160.57,0.0083,30.54,,,31.2,1.8,1235955,2023,10,2023Q4
2023-10-09,TCS,IT,3395.62,3388.21,3443.09,3366.58,3401586050,1155049.36,0.0045,3455.52,3357.52,3161.45,0.00814,29.44,,,31.2,1.8,1241524,2023,10,2023Q4
2023-10-10,TCS,IT,3418.77,3376.31,3422.27,3359.34,3377597777,1154723.0,0.0068,3451.11,3362.33,3162.47,0.00819,34.25,,,31.2,1.8,1249988,2023,10,2023Q4
2023-10-11,TCS,IT,3462.53,3420.52,3488.8,3413.97,3402014327,1177957.67,0.0128,3450.92,3368.48,3163.57,0.00838,45.32,,,31.2,1.8,1265988,2023,10,2023Q4
2023-10-12,TCS,IT,3505.68,3473.26,3541.75,3443.59,2127341059,745777.7,0.0125,3451.87,3375.3,3164.61,0.00874,59.8,,,31.2,1.8,1281764,2023,10,2023Q4
2023-10-13,TCS,IT,3452.85,3503.63,3506.08,3445.13,2948885163,1018205.81,-0.0151,3450.54,3380.83,3165.41,0.00939,54.01,,,31.2,1.8,1262448,2023,10,2023Q4
2023-10-16,TCS,IT,3417.82,3449.03,3459.95,3390.54,4781003107,1634060.8,-0.0101,3445.96,3386.14,3166.08,0.00939,44.85,,,31.2,1.8,1249640,2023,10,2023Q4
2023-10-17,TCS,IT,3439.33,3421.94,3441.62,3393.56,2987930855,1027648.02,0.0063,3441.44,3390.5,3166.55,0.00941,46.47,,,31.2,1.8,1257505,2023,10,2023Q4
2023-10-18,TCS,IT,3460.94,3437.35,3466.08,3385.06,3544440779,1226709.69,0.0063,3438.07,3394.93,3166.98,0.00956,55.58,,,31.2,1.8,1265406,2023,10,2023Q4
2023-10-19,TCS,IT,3482.73,3475.38,3488.23,3468.57,3553766199,1237680.82,0.0063,3437.4,3400.62,3167.6,0.00948,57.16,,,31.2,1.8,1273373,2023,10,2023Q4
2023-10-20,TCS,IT,3639.84,3471.12,3663.51,3468.03,4027665820,1466005.92,0.0451,3447.49,3408.96,3168.89,0.01317,68.7,,,31.2,1.8,1330816,2023,10,2023Q4
2023-10-23,TCS,IT,3665.08,3639.28,3709.02,3634.84,4322417704,1584200.67,0.0069,3459.63,3418.48,3170.39,0.01307,74.63,,,31.2,1.8,1340045,2023,10,2023Q4
2023-10-24,TCS,IT,3714.19,3667.34,3751.27,3632.65,2996407697,1112922.75,0.0134,3472.48,3428.38,3172.21,0.01318,76.53,,,31.2,1.8,1358001,2023,10,2023Q4
2023-10-25,TCS,IT,3756.23,3709.97,3791.99,3675.52,2072637167,778530.19,0.0113,3486.94,3438.24,3174.2,0.01328,78.04,,,31.2,1.8,1373372,2023,10,2023Q4
2023-10-26,TCS,IT,3785.73,3723.87,3816.43,3720.42,1777364728,672862.3,0.0079,3505.23,3449.27,3176.68,0.01263,84.88,,,31.2,1.8,1384158,2023,10,2023Q4
2023-10-27,TCS,IT,3773.87,3783.9,3831.58,3766.24,5437572058,2052069.01,-0.0031,3522.51,3459.33,3179.42,0.01275,82.74,,,31.2,1.8,1379821,2023,10,2023Q4
2023-10-30,TCS,IT,3808.15,3784.06,3836.36,3764.3,4804796385,1829738.54,0.0091,3540.69,3469.73,3182.42,0.01279,83.06,,,31.2,1.8,1392355,2023,10,2023Q4
2023-10-31,TCS,IT,3776.57,3817.04,3837.06,3742.2,4522983236,1708136.28,-0.0083,3558.93,3478.86,3185.44,0.01272,77.23,,,31.2,1.8,1380808,2023,10,2023Q4
2023-11-01,TCS,IT,3768.09,3780.59,3827.06,3731.54,4904196199,1847945.27,-0.0022,3576.37,3486.34,3188.35,0.01281,74.21,,,31.2,1.8,1377708,2023,11,2023Q4
2023-11-02,TCS,IT,3749.04,3755.68,3762.14,3697.01,3015336553,1130461.74,-0.0051,3592.67,3493.6,3191.33,0.01298,79.14,,,31.2,1.8,1370743,2023,11,2023Q4
2023-11-03,TCS,IT,3754.16,3753.49,3762.47,3718.51,2391811989,897924.49,0.0014,3611.36,3501.52,3194.58,0.01238,85.16,,,31.2,1.8,1372615,2023,11,2023Q4
2023-11-06,TCS,IT,3855.68,3747.7,3907.02,3710.36,2002278409,772014.48,0.027,3634.36,3512.1,3198.06,0.01329,87.29,,,31.2,1.8,1409733,2023,11,2023Q4
2023-11-07,TCS,IT,3776.55,3859.77,3882.15,3717.03,1896129008,716082.6,-0.0205,3652.25,3521.69,3201.19,0.01459,75.63,,,31.2,1.8,1380801,2023,11,2023Q4
2023-11-08,TCS,IT,3807.71,3777.93,3834.05,3756.51,5992860153,2281907.35,0.0083,3669.51,3531.93,3204.45,0.0145,75.99,,,31.2,1.8,1392194,2023,11,2023Q4
2023-11-09,TCS,IT,3740.35,3796.56,3848.05,3717.6,2554654563,955530.22,-0.0177,3681.25,3540.54,3207.62,0.01522,59.39,,,31.2,1.8,1367565,2023,11,2023Q4
2023-11-10,TCS,IT,3722.01,3730.34,3731.65,3713.46,5539581612,2061837.82,-0.0049,3694.7,3548.54,3210.78,0.01473,55.39,,,31.2,1.8,1360860,2023,11,2023Q4
2023-11-13,TCS,IT,3769.9,3725.97,3777.62,3680.21,2977388359,1122445.64,0.0129,3712.31,3556.85,3214.16,0.01448,55.28,,,31.2,1.8,1378370,2023,11,2023Q4
2023-11-14,TCS,IT,3774.3,3767.4,3784.18,3747.6,2331166620,879852.22,0.0012,3729.06,3565.21,3217.76,0.0145,51.85,,,31.2,1.8,1379978,2023,11,2023Q4
2023-11-15,TCS,IT,3730.08,3764.79,3813.69,3718.81,1891380608,705500.1,-0.0117,3742.51,3571.53,3221.06,0.01495,44.48,,,31.2,1.8,1363810,2023,11,2023Q4
2023-11-16,TCS,IT,3701.56,3719.75,3723.02,3693.37,2436133773,901749.53,-0.0076,3753.45,3577.46,3224.32,0.01515,43.06,,,31.2,1.8,1353383,2023,11,2023Q4
2023-11-17,TCS,IT,3731.83,3698.19,3746.68,3659.8,6643300036,2479166.64,0.0082,3758.05,3581.84,3227.78,0.01161,42.62,,,31.2,1.8,1364450,2023,11,2023Q4
2023-11-20,TCS,IT,3702.66,3749.39,3760.95,3680.21,1901008247,703878.72,-0.0078,3759.93,3585.09,3231.18,0.0117,42.82,,,31.2,1.8,1353785,2023,11,2023Q4
2023-11-21,TCS,IT,3713.38,3696.82,3725.87,3696.08,9420261542,3498101.08,0.0029,3759.89,3589.22,3234.31,0.01133,44.71,,,31.2,1.8,1357705,2023,11,2023Q4
2023-11-22,TCS,IT,3716.93,3713.22,3742.63,3704.29,2147245221,798116.02,0.001,3757.93,3594.23,3237.45,0.01102,46.8,,,31.2,1.8,1359003,2023,11,2023Q4
2023-11-23,TCS,IT,3691.18,3718.06,3722.25,3673.21,4756273233,1755626.06,-0.0069,3753.2,3598.32,3240.65,0.01093,43.97,,,31.2,1.8,1349588,2023,11,2023Q4
2023-11-24,TCS,IT,3783.66,3678.66,3793.24,3597.26,3040019089,1150239.86,0.0251,3753.69,3604.41,3244.15,0.01239,42.98,,,31.2,1.8,1383401,2023,11,2023Q4
2023-11-27,TCS,IT,3812.62,3763.65,3818.4,3760.67,2784893552,1061774.09,0.0077,3753.91,3610.47,3248.01,0.01234,53.9,,,31.2,1.8,1393989,2023,11,2023Q4
2023-11-28,TCS,IT,3727.69,3800.88,3849.7,3702.59,1731138099,645314.62,-0.0223,3751.47,3614.43,3251.39,0.01321,42.25,,,31.2,1.8,1362937,2023,11,2023Q4
2023-11-29,TCS,IT,3737.21,3730.45,3750.34,3688.12,3112085096,1163051.55,0.0026,3749.92,3618.61,3255.16,0.01322,49.66,,,31.2,1.8,1366417,2023,11,2023Q4
2023-11-30,TCS,IT,3710.89,3738.19,3788.36,3663.72,1831886744,679793.02,-0.007,3748.02,3622.9,3259.01,0.01327,48.81,,,31.2,1.8,1356794,2023,11,2023Q4
2023-12-01,TCS,IT,3748.57,3718.71,3763.34,3677.39,1410156783,528607.14,0.0102,3747.74,3629.11,3263.01,0.01347,47.66,,,31.2,1.8,1370571,2023,12,2023Q4
2023-12-04,TCS,IT,3716.66,3749.66,3750.13,3698.97,3470465660,1289854.09,-0.0085,3740.79,3635.0,3266.71,0.01199,44.05,,,31.2,1.8,1358904,2023,12,2023Q4
2023-12-05,TCS,IT,3713.45,3715.44,3718.02,3705.05,2379232338,883516.03,-0.0009,3737.63,3640.13,3270.37,0.01115,48.12,,,31.2,1.8,1357730,2023,12,2023Q4
2023-12-06,TCS,IT,3736.4,3706.72,3783.28,3688.36,7588725811,2835451.51,0.0062,3734.07,3645.51,3274.15,0.01107,53.98,,,31.2,1.8,1366121,2023,12,2023Q4
2023-12-07,TCS,IT,3774.91,3746.32,3813.88,3745.38,5389756995,2034584.76,0.0103,3735.79,3652.61,3278.18,0.01059,54.83,,,31.2,1.8,1380201,2023,12,2023Q4
2023-12-08,TCS,IT,3725.51,3764.5,3788.82,3717.32,7638532722,2845743.0,-0.0131,3735.97,3658.56,3282.19,0.01096,52.45,,,31.2,1.8,1362140,2023,12,2023Q4
2023-12-11,TCS,IT,3713.02,3713.1,3742.01,3681.27,2325762610,863560.31,-0.0034,3733.13,3663.93,3286.26,0.01056,49.96,,,31.2,1.8,1357573,2023,12,2023Q4
2023-12-12,TCS,IT,3694.69,3719.34,3730.03,3691.99,3499283775,1292876.88,-0.0049,3729.14,3669.58,3290.3,0.01059,47.7,,,31.2,1.8,1350871,2023,12,2023Q4
2023-12-13,TCS,IT,3669.03,3679.91,3696.63,3652.54,881750592,323516.94,-0.0069,3726.09,3674.58,3294.03,0.01039,47.7,,,31.2,1.8,1341489,2023,12,2023Q4
2023-12-14,TCS,IT,3744.85,3695.61,3765.78,3665.61,2839387192,1063307.91,0.0207,3728.26,3681.02,3298.08,0.01129,45.83,,,31.2,1.8,1369211,2023,12,2023Q4
2023-12-15,TCS,IT,3763.73,3745.75,3789.94,3721.25,3434044139,1292481.49,0.005,3729.85,3688.68,3302.51,0.0112,44.63,,,31.2,1.8,1376114,2023,12,2023Q4
2023-12-18,TCS,IT,3711.92,3767.66,3819.05,3663.44,3530761185,1310590.31,-0.0138,3730.31,3695.01,3306.62,0.01151,48.13,,,31.2,1.8,1357171,2023,12,2023Q4
2023-12-19,TCS,IT,3752.39,3702.92,3761.42,3667.2,3200494204,1200950.24,0.0109,3732.27,3701.68,3310.99,0.01175,51.67,3855.68,2857.9,31.2,1.8,1371968,2023,12,2023Q4
2023-12-20,TCS,IT,3845.46,3748.84,3895.14,3714.59,3379695875,1299648.53,0.0248,3738.69,3709.34,3315.92,0.01294,62.93,3855.68,2857.9,31.2,1.8,1405996,2023,12,2023Q4
2023-12-21,TCS,IT,3892.44,3840.54,3923.49,3816.2,841868144,327692.12,0.0122,3748.76,3717.08,3320.99,0.01297,63.59,3892.44,2857.9,31.2,1.8,1423173,2023,12,2023Q4
2023-12-22,TCS,IT,3827.63,3886.11,3898.79,3815.41,3715823639,1422279.8,-0.0167,3750.95,3724.57,3325.56,0.01254,59.87,3892.44,2857.9,31.2,1.8,1399477,2023,12,2023Q4
2023-12-25,TCS,IT,3808.33,3834.9,3848.78,3780.39,4162889348,1585365.64,-0.005,3750.74,3732.38,3329.87,0.01248,58.2,3892.44,2857.9,31.2,1.8,1392421,2023,12,2023Q4
2023-12-26,TCS,IT,3865.12,3803.19,3908.42,3793.25,6382131569,2466770.44,0.0149,3757.61,3740.9,3334.6,0.01173,60.51,3892.44,2857.9,31.2,1.8,1413184,2023,12,2023Q4
2023-12-27,TCS,IT,3835.9,3876.92,3883.33,3782.75,3930860944,1507838.95,-0.0076,3762.54,3748.4,3339.22,0.01192,55.06,3892.44,2857.9,31.2,1.8,1402501,2023,12,2023Q4
2023-12-28,TCS,IT,3856.94,3866.55,3910.38,3835.25,3062161100,1181057.16,0.0055,3769.85,3755.88,3343.89,0.01178,61.44,3892.44,2857.9,31.2,1.8,1410194,2023,12,2023Q4
2023-12-29,TCS,IT,3892.66,3853.52,3913.88,3821.59,5680052088,2211051.16,0.0093,3777.05,3760.94,3348.57,0.01175,65.02,3892.66,2857.9,31.2,1.8,1423254,2023,12,2023Q4
2024-01-01,TCS,IT,3853.65,3894.44,3899.25,3828.38,1005839312,387615.27,-0.01,3783.9,3764.71,3353.13,0.01183,62.85,3892.66,2857.9,31.2,1.8,1408991,2024,1,2024Q1
2024-01-02,TCS,IT,3852.73,3858.04,3910.88,3852.73,2526955394,973567.69,-0.0002,3790.87,3767.48,3357.7,0.01182,65.47,3892.66,2857.9,31.2,1.8,1408654,2024,1,2024Q1
2024-01-03,TCS,IT,3715.32,3873.67,3879.4,3683.12,2229069986,828170.83,-0.0357,3789.81,3766.66,3361.77,0.01444,47.75,3892.66,2857.9,31.2,1.8,1358414,2024,1,2024Q1
2024-01-04,TCS,IT,3674.02,3714.4,3732.81,3652.12,3213075384,1180490.32,-0.0111,3784.77,3764.43,3365.82,0.01441,43.38,3892.66,2857.9,31.2,1.8,1343314,2024,1,2024Q1
2024-01-05,TCS,IT,3665.11,3664.88,3669.62,3622.68,1088872803,399083.86,-0.0024,3781.75,3762.25,3369.69,0.01415,46.31,3892.66,2857.9,31.2,1.8,1340056,2024,1,2024Q1
2024-01-08,TCS,IT,3615.2,3651.19,3673.58,3601.91,6323717663,2286150.41,-0.0136,3776.86,3758.39,3373.08,0.01443,39.36,3892.66,2857.9,31.2,1.8,1321808,2024,1,2024Q1
2024-01-09,TCS,IT,3684.35,3614.57,3734.98,3564.31,2885171928,1062998.32,0.0191,3776.34,3756.55,3376.81,0.01509,37.02,3892.66,2857.9,31.2,1.8,1347090,2024,1,2024Q1
2024-01-10,TCS,IT,3626.66,3679.39,3687.78,3596.33,3833920035,1390432.44,-0.0157,3774.22,3753.72,3380.09,0.01543,28.95,3892.66,2857.9,31.2,1.8,1325998,2024,1,2024Q1
2024-01-11,TCS,IT,3610.19,3648.53,3672.18,3600.09,3654776910,1319443.91,-0.0045,3767.49,3750.94,3383.21,0.01462,31.35,3892.66,2857.9,31.2,1.8,1319976,2024,1,2024Q1
2024-01-12,TCS,IT,3617.12,3629.36,3637.19,3608.55,6145587775,2222932.85,0.0019,3760.16,3748.2,3386.48,0.01456,33.24,3892.66,2857.9,31.2,1.8,1322510,2024,1,2024Q1
2024-01-15,TCS,IT,3678.33,3605.9,3710.9,3598.97,1288545901,473969.7,0.0169,3758.48,3744.66,3389.98,0.01485,33.75,3892.66,2857.9,31.2,1.8,1344889,2024,1,2024Q1
2024-01-16,TCS,IT,3620.51,3670.49,3689.32,3546.52,3457860429,1251921.83,-0.0157,3751.88,3741.54,3392.92,0.01498,32.15,3892.66,2857.9,31.2,1.8,1323749,2024,1,2024Q1
2024-01-17,TCS,IT,3670.17,3621.31,3733.04,3602.71,5798380024,2128104.04,0.0137,3743.12,3738.78,3396.11,0.01413,35.23,3892.66,2857.9,31.2,1.8,1341906,2024,1,2024Q1
2024-01-18,TCS,IT,3672.2,3685.55,3707.68,3647.13,3112717748,1143052.21,0.0006,3732.11,3737.42,3399.03,0.01374,31.58,3892.66,2857.9,31.2,1.8,1342648,2024,1,2024Q1
2024-01-19,TCS,IT,3633.15,3672.83,3697.24,3630.67,2031663154,738133.7,-0.0106,3722.38,3735.64,3402.21,0.01348,31.58,3892.66,2857.9,31.2,1.8,1328370,2024,1,2024Q1
2024-01-22,TCS,IT,3653.83,3626.1,3683.57,3591.86,2417041772,883145.97,0.0057,3714.66,3733.32,3405.33,0.01359,33.91,3892.66,2857.9,31.2,1.8,1335932,2024,1,2024Q1
2024-01-23,TCS,IT,3663.68,3653.18,3711.03,3586.59,2685906912,984030.34,0.0027,3704.59,3731.11,3408.49,0.01305,44.74,3892.66,2857.9,31.2,1.8,1339533,2024,1,2024Q1
2024-01-24,TCS,IT,3640.42,3656.77,3716.32,3621.28,2279518934,829840.63,-0.0063,3694.81,3729.32,3411.58,0.01303,46.45,3892.66,2857.9,31.2,1.8,1331029,2024,1,2024Q1
2024-01-25,TCS,IT,3644.89,3647.0,3662.71,3607.85,3028549777,1103873.08,0.0012,3684.21,3728.18,3414.66,0.01292,47.84,3892.66,2857.9,31.2,1.8,1332663,2024,1,2024Q1
2024-01-26,TCS,IT,3630.59,3637.14,3642.5,3573.35,6949106871,2522935.79,-0.0039,3671.11,3726.16,3418.01,0.01261,51.78,3892.66,2857.9,31.2,1.8,1327434,2024,1,2024Q1
2024-01-29,TCS,IT,3636.85,3625.03,3650.79,3624.47,2424940672,881914.55,0.0017,3660.27,3724.84,3421.41,0.01256,43.58,3892.66,2857.9,31.2,1.8,1329723,2024,1,2024Q1
2024-01-30,TCS,IT,3665.86,3649.53,3717.87,3625.07,2561652235,939065.85,0.008,3650.92,3723.89,3424.9,0.01278,55.75,3892.66,2857.9,31.2,1.8,1340330,2024,1,2024Q1
2024-01-31,TCS,IT,3734.01,3657.41,3754.63,3625.83,4113933941,1536147.05,0.0186,3651.86,3724.23,3428.47,0.01098,65.77,3892.66,2857.9,31.2,1.8,1365247,2024,1,2024Q1
2024-02-01,TCS,IT,3683.58,3717.81,3717.93,3658.93,2995404437,1103381.19,-0.0135,3652.34,3724.08,3431.87,0.01112,57.62,3892.66,2857.9,31.2,1.8,1346809,2024,2,2024Q1
2024-02-02,TCS,IT,3775.4,3684.63,3799.36,3677.59,1681854200,634967.23,0.0249,3657.85,3723.92,3435.85,0.01239,60.4,3892.66,2857.9,31.2,1.8,1380381,2024,2,2024Q1
2024-02-05,TCS,IT,3694.37,3771.32,3771.82,3684.17,3170518766,1171306.94,-0.0215,3661.81,3721.55,3439.51,0.01301,57.54,3892.66,2857.9,31.2,1.8,1350754,2024,2,2024Q1
2024-02-06,TCS,IT,3689.62,3700.04,3707.5,3651.65,3111309584,1147955.01,-0.0013,3662.07,3720.79,3442.99,0.01231,52.18,3892.66,2857.9,31.2,1.8,1349017,2024,2,2024Q1
2024-02-07,TCS,IT,3715.94,3693.13,3727.12,3669.43,5324552203,1978571.65,0.0071,3666.54,3720.36,3446.54,0.01181,54.66,3892.66,2857.9,31.2,1.8,1358641,2024,2,2024Q1
